class,filename,mean_r,mean_g,mean_b,var_r,var_g,var_b,std_r,std_g,std_b,ratio_rg,ratio_gb,ratio_rb,lbp_mean,edge_mean,mean_gray,std_gray,var_gray
forest,forest_011.jpg,0.15446344217657346,0.20073531454185234,0.15312801368499207,0.004683910149233987,0.005829080177266293,0.004420234828892459,0.06843909810359855,0.07634841306318221,0.06648484661103204,0.769449800256086,1.3108131006241786,1.008655123960977,4.8260498046875,79.71508639203503,0.18747005527245095,0.0735078803894176,0.005403408479344925
forest,forest_012.jpg,0.16913923535992376,0.2457627365061282,0.172276825761964,0.004181024555015881,0.005921811515625425,0.004084083388405272,0.06466084251705881,0.0769533073728831,0.06390683365967424,0.688193644927359,1.426474342534353,0.9817305218311408,4.6629638671875,83.27842833502042,0.22418190834790555,0.07265475210727418,0.005278713003769462
forest,forest_013.jpg,0.21624621071877898,0.28404207471757326,0.22488531955050445,0.0019873809488244873,0.0020208334969889444,0.0015496712319356975,0.04458005101863935,0.04495368168447324,0.039365863790036384,0.761290727884272,1.262996825746684,0.9615416236806869,4.85052490234375,52.635033863748575,0.2653702515702838,0.043797952107844075,0.001918260608841003
forest,forest_014.jpg,0.16724409224991588,0.21397169620797085,0.153476543110244,0.003360841754127247,0.003662010855592487,0.00247963740936536,0.05797276734922396,0.06051455077576373,0.04979595776130187,0.7815812997732747,1.3940746326815274,1.0896335852048626,4.771484375,51.48483328390399,0.19968037982853806,0.058305705029584584,0.0033995552389969254
forest,forest_015.jpg,0.15365417832987388,0.16068701933078253,0.13769942842089491,0.00575224202056958,0.005463403404607367,0.0042681634550755035,0.07584353644556391,0.0739148388661395,0.06533118286909784,0.9561731696689937,1.1668556116554265,1.1157854628533164,4.73614501953125,49.680714612515345,0.15753513531348656,0.07313173934627637,0.005348251299811707
forest,forest_016.jpg,0.2846172273819618,0.26321352686574895,0.22492016393602055,0.008807817660455937,0.0076778586297908775,0.006363393187758699,0.09384997421659708,0.08762339088274819,0.07977087932170925,1.0812757916093276,1.1702011071339358,1.2653582000807981,4.89508056640625,101.05481887813744,0.2650008617582108,0.08771194886377193,0.0076933859734809405
forest,forest_017.jpg,0.2174933055986324,0.3167591385692592,0.23022777219336618,0.008891133121058112,0.010449177734639674,0.004523649206348879,0.09429280524545927,0.10222121959084461,0.0672580791158124,0.6865987847836986,1.3757913636483055,0.9446464996888942,4.6827392578125,108.35116746379154,0.2894262375472991,0.09714328338978463,0.009436817507748007
forest,forest_018.jpg,0.16012707086900801,0.19761455576785322,0.13479911163106326,0.002513746941125251,0.003047174230058291,0.0018838757500228458,0.05013728095065837,0.055201215838587205,0.04340363752063697,0.8102589794413353,1.4658842668489038,1.187805994206336,4.6904296875,53.34176442300519,0.1851194717045861,0.0528608569824093,0.00279427020091473
forest,forest_019.jpg,0.11801153666222014,0.17738172865356433,0.11995096052636164,0.0030816961678914465,0.005742071315626787,0.0034986977717340563,0.05551302701070665,0.07577645620921308,0.05914979096948743,0.665259522289733,1.4786621237046895,0.983749514378779,4.70233154296875,57.15501671507785,0.1606248044734324,0.06943544130984303,0.004821280509892656
forest,forest_020.jpg,0.2699931369501599,0.23912762866881623,0.1947345357913477,0.0026516669374943656,0.002159720860035649,0.0018717665851165745,0.05149433888782694,0.04647279698959004,0.04326391781977881,1.1290282439158739,1.2279041755760545,1.386396469883164,4.84368896484375,47.43888687886538,0.2424858071821363,0.04679679016067394,0.002189939569342149
forest,forest_021.jpg,0.25734154792767283,0.23122133502193268,0.19029163587125533,0.0022700814230454604,0.0021166086873598863,0.001689846177264134,0.04764537147557421,0.046006615691222996,0.04110773865422585,1.1129181427909134,1.2150254723945764,1.3522823739769214,4.90966796875,46.01337122956525,0.23382084895563862,0.04534407804343197,0.002056085413608849
forest,forest_022.jpg,0.22177069145456865,0.2614405105967932,0.19528078730942308,0.02208172482822741,0.022747207928098347,0.01632096876576341,0.14859920870659915,0.1508217753777562,0.12775354697918728,0.8482320074585036,1.3387242388580316,1.1355921828672348,4.61248779296875,120.07891763867931,0.2482405579800511,0.14843618097033542,0.02203329982105817
forest,forest_023.jpg,0.21831808340640457,0.2660476012722831,0.20259090318198064,0.021193582410062493,0.024271151201069686,0.01572515154048902,0.14558015802320898,0.15579201263566014,0.1253999662698879,0.8205669838501553,1.313160983459749,1.0775770491521768,4.5858154296875,122.20465532558535,0.25132985079347314,0.1511440467331144,0.02284452286286187
forest,forest_024.jpg,0.18509150532092433,0.22477855854484563,0.17326132081880727,0.005693572280163775,0.008028679508243888,0.004460651860439624,0.07545576373057114,0.08960289899464129,0.06678811166996432,0.8234026968236389,1.2972634910534349,1.0682177780273148,4.77130126953125,91.18755608768946,0.212630666894715,0.08441798661112208,0.007126396463475588
forest,forest_025.jpg,0.23138585320480753,0.22167786050589366,0.18370245289959714,0.0021213915655446764,0.0020088338913353525,0.0017413686821196827,0.046058566690081404,0.04482001663693748,0.04172970982549103,1.0437461603751461,1.2066566909704561,1.2595001022128038,4.90576171875,45.622405170206065,0.22100278206599888,0.0443926759308163,0.0019707096762984766
forest,forest_026.jpg,0.1527911947572409,0.24153981047961873,0.15923694348168513,0.0026293878120381164,0.0038895465376725647,0.0027567124153217654,0.051277556611427154,0.06236622914424572,0.05250440377074827,0.6325452893291877,1.5167626153364635,0.9594607683934184,4.85797119140625,68.11593065150106,0.21674669292806242,0.058568329539039975,0.0034302492249935826
forest,forest_027.jpg,0.14182669577742468,0.16232971043962657,0.1412648821924733,0.0020707191105882694,0.0016536248702290072,0.001241308431621632,0.04550515476941343,0.04066478661236288,0.03523220730555541,0.8736414238595639,1.1490344774697325,1.003905956787135,4.90118408203125,33.04802746388597,0.15645404570728894,0.04109124178682454,0.001688490151583275
forest,forest_028.jpg,0.21614611761173386,0.2333736227432746,0.2029330929764887,0.00440291401412102,0.00453163544078908,0.0033642186465283113,0.0663544573794483,0.06731742301060759,0.058001884853238275,0.9261408965679555,1.14994612194223,1.0650577678776914,4.70989990234375,58.44872537060003,0.22751801570663693,0.06609610481933631,0.004368695072288693
